DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH,2014,28410916,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH,2015,30081602,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH,2016,31496800,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH,2017,33048234,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH,2018,33813499,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH,2019,34164364,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH,2020,15831761,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH,2021,21008983,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH1,2012,4976026,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH1,2013,4971291,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH1,2014,5024706,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH1,2015,5296673,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH1,2016,5669246,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH1,2017,5863446,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH1,2018,6004068,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH1,2019,6092814,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH1,2020,3586086,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH1,2021,4121205,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH2,2012,2661941,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH2,2013,2680185,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH2,2014,2723961,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH2,2015,2914768,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH2,2016,3090383,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH2,2017,3237409,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH2,2018,3320579,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH2,2019,3379452,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH2,2020,2060870,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH2,2021,2120807,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH3,2012,10980763,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH3,2013,11165127,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH3,2014,11253013,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH3,2015,11934084,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH3,2016,12203112,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH3,2017,12767009,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH3,2018,12860175,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH3,2019,12926696,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH3,2020,4565564,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH3,2021,6802403,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH4,2012,1409728,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH4,2013,1419037,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH4,2014,1418858,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH4,2015,1494023,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH4,2016,1585931,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH4,2017,1641958,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH4,2018,1759594,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH4,2019,1762409,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH4,2020,854575,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH4,2021,1273130,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH5,2012,7897017,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH5,2013,7856923,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH5,2014,7990378,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH5,2015,8442054,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH5,2016,8948128,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH5,2017,9538412,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH5,2018,9869083,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH5,2019,10002993,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH5,2020,4764666,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITH5,2021,6691438,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI,2012,20657194,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI,2013,20670566,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI,2014,21020488,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI,2015,21659282,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI,2016,21471113,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI,2017,21610901,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI,2018,22845364,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI,2019,22944242,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI,2020,7265685,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI,2021,10659331,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI1,2012,8451566,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI1,2013,8481147,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI1,2014,8653480,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI1,2015,8832149,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI1,2016,8714911,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI1,2017,9119465,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI1,2018,9449410,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI1,2019,9421774,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI1,2020,3063115,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI1,2021,4670949,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI2,2012,1499047,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI2,2013,1508436,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI2,2014,1598156,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI2,2015,1634734,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI2,2016,1592800,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI2,2017,1425485,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI2,2018,1619569,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI2,2019,1599141,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI2,2020,677149,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI2,2021,1003934,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI3,2012,1500922,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI3,2013,1475324,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI3,2014,1494570,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI3,2015,1543244,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI3,2016,1572409,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI3,2017,1436402,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI3,2018,1564313,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI3,2019,1625498,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI3,2020,958859,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI3,2021,1268896,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI4,2012,9205659,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI4,2013,9205659,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI4,2014,9274282,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI4,2015,9649155,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI4,2016,9590993,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI4,2017,9629549,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI4,2018,10212072,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI4,2019,10297829,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI4,2020,2566562,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,ITI4,2021,3715552,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI,2012,55229,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI,2013,53044,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI,2014,54118,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI,2015,49165,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI,2016,61084,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI,2017,70058,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI,2018,73195,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI,2019,84983,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI,2020,53835,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI,2021,61783,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI0,2012,55229,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI0,2013,53044,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI0,2014,54118,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI0,2015,49165,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI0,2016,61084,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI0,2017,70058,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI0,2018,73195,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI0,2019,84983,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI0,2020,53835,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI0,2021,61783,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI00,2012,55229,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI00,2013,53044,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI00,2014,54118,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI00,2015,49165,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI00,2016,61084,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI00,2017,70058,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI00,2018,73195,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI00,2019,84983,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI00,2020,53835,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LI00,2021,61783,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT,2012,1593790,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT,2013,1745872,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT,2014,1874827,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT,2015,1959233,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT,2016,2095567,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT,2017,2246144,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT,2018,2449626,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT,2019,2723586,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT,2020,1270145,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT,2021,1485720,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT0,2012,1593790,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT0,2013,1745872,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT0,2014,1874827,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT0,2015,1959233,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT0,2016,2095567,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT0,2017,2246144,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT0,2018,2449626,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT0,2019,2723586,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT0,2020,1270145,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT0,2021,1485720,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT00,2012,1593790,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT00,2013,1745872,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT00,2014,1874827,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT00,2015,1959233,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT00,2016,2095567,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT01,2015,953934,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT01,2016,995255,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT01,2017,1022214,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT01,2018,1123225,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT01,2019,1280934,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT01,2020,404021,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT01,2021,563642,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT02,2015,1005299,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT02,2016,1100312,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT02,2017,1223930,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT02,2018,1326401,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT02,2019,1442652,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT02,2020,866124,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LT02,2021,922078,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU,2012,813702,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU,2013,831161,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU,2014,903876,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU,2015,939313,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU,2016,920133,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU,2017,897478,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU,2018,901969,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU,2019,898667,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU,2020,497520,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU,2021,548987,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU0,2012,813702,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU0,2013,831161,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU0,2014,903876,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU0,2015,939313,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU0,2016,920133,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU0,2017,897478,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU0,2018,901969,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU0,2019,898667,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU0,2020,497520,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU0,2021,548987,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU00,2012,813702,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU00,2013,831161,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU00,2014,903876,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU00,2015,939313,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU00,2016,920133,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU00,2017,897478,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU00,2018,901969,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU00,2019,898667,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU00,2020,497520,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LU00,2021,548987,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV,2012,1347170,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV,2013,1509280,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV,2014,1747681,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV,2015,1865289,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV,2016,1966244,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV,2017,2181330,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV,2018,2388629,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV,2019,2393364,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV,2020,1113142,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV,2021,970240,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV0,2012,1347170,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV0,2013,1509280,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV0,2014,1747681,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV0,2015,1865289,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV0,2016,1966244,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV0,2017,2181330,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV0,2018,2388629,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,LV0,2019,2393364,
